Date,Close,High,Low,Open,Volume
23-08-2024,226.5906982,227.9691865,224.0834622,225.4120024,38677300
26-08-2024,226.9303284,227.0302246,223.6439507,226.5107918,30602200
27-08-2024,227.7793884,228.5984945,224.64284,225.7516207,35934600
28-08-2024,226.2410889,229.6073803,225.4319663,227.66951,38052200
29-08-2024,229.5374603,232.6640254,228.628472,229.8471324,51906300
30-08-2024,228.7483368,230.1467921,227.230003,229.9370315,52990800
03-09-2024,222.525177,228.7483259,220.9269293,228.2988235,50190600
04-09-2024,220.6072998,221.5362705,217.240993,221.4164072,43840200
05-09-2024,222.1356049,225.2321888,221.2765494,221.3864291,36615400
06-09-2024,220.5773315,224.9924722,219.5284824,223.7038814,48423000
09-09-2024,220.6672211,221.026826,216.47184,220.5773236,67180000
10-09-2024,219.868103,221.2365925,216.4918127,218.6794084,51591000
11-09-2024,222.4152985,222.8448186,217.6505365,221.2166203,44587100
12-09-2024,222.525177,223.3043186,219.5784221,222.2554695,37498200
13-09-2024,222.2554779,223.7937788,221.66613,223.3342928,36766600
16-09-2024,216.0822754,216.9812802,213.6849038,216.3020196,59357400
17-09-2024,216.5517426,216.6616223,214.264266,215.5128922,45519300
18-09-2024,220.447464,222.4652483,217.3009167,217.3109155,59894900
19-09-2024,228.6184692,229.5674374,224.3831387,224.7427437,66781300
20-09-2024,227.9492035,232.8338287,227.3698391,229.7172625,318679900
23-09-2024,226.2211151,229.1978359,225.5618368,227.0901541,54146000
24-09-2024,227.1201172,229.0979522,225.4819201,228.3987093,43556100
25-09-2024,226.1212158,227.0402029,223.7738076,224.6827959,42308700
26-09-2024,227.2699585,228.2488772,225.1622768,227.0501991,36636700
27-09-2024,227.5396576,229.2677673,227.0502058,228.2089347,34026000
30-09-2024,232.7439423,232.7439423,229.3976177,229.7871885,54541900
01-10-2024,225.9614105,229.3976173,223.4941237,229.2677705,63285000
02-10-2024,226.530777,227.1201249,222.7749145,225.6417557,32880600
03-10-2024,225.4219818,226.5607283,223.0745737,224.8925655,34044200
04-10-2024,226.5507507,227.7494289,223.8836869,227.6495327,37245100
07-10-2024,221.4463654,225.4419694,221.0867604,224.2532747,39505400
08-10-2024,225.5218811,225.7316418,223.0046463,224.0534954,31855700
09-10-2024,229.287735,229.4975109,224.5829197,224.982474,33591100
10-10-2024,228.7882843,229.2477855,226.9203443,227.5296745,28183500
11-10-2024,227.2999268,229.1578832,227.0901508,229.0480035,31759200
14-10-2024,231.0458069,231.475327,228.3487772,228.4486582,39882100
15-10-2024,233.5930023,237.2290013,232.1146179,233.3532606,64751400
16-10-2024,231.5252686,231.8648912,229.5873982,231.3454737,34082200
17-10-2024,231.8948669,233.5930109,230.2666686,233.173459,32993800
18-10-2024,234.7417297,235.9204256,233.7528123,235.9204256,46431500
21-10-2024,236.220108,236.5897118,234.1923402,234.1923402,36254500
22-10-2024,235.6007996,235.9604045,232.3443877,233.6329633,38846600
23-10-2024,230.5063934,234.8815848,227.5096904,233.8227521,52287000
24-10-2024,230.3166199,230.5663451,228.15899,229.7272567,31109500
25-10-2024,231.1556854,232.9636938,229.3177112,229.4875226,38802300
28-10-2024,233.1434937,234.4720338,232.2944369,233.063595,36087100
29-10-2024,233.4131927,234.0724711,232.0646856,232.8438271,35417200
30-10-2024,229.8471222,233.2134136,229.2977236,232.3543582,47070900
31-10-2024,225.6617279,229.577418,225.1223128,229.087951,64370100
01-11-2024,222.6650238,225.1023447,220.0279258,220.7271534,65276700
04-11-2024,221.7660065,222.545148,219.4685464,220.7471384,44944500
05-11-2024,223.204422,223.7038725,220.8969632,221.5562415,28111300
06-11-2024,222.475235,225.8215595,220.9469177,222.3653553,54561100
07-11-2024,227.2299957,227.6295653,224.3232054,224.383137,42137700
08-11-2024,226.9600067,228.6600037,226.4100037,227.1699982,38328800
11-11-2024,224.2299957,225.6999969,221.5,225,42005600
12-11-2024,224.2299957,225.5899963,223.3600006,224.5500031,40398300
13-11-2024,225.1199951,226.6499939,222.7599945,224.0099945,48566200
14-11-2024,228.2200012,228.8699951,225,225.0200043,44923900
15-11-2024,225,226.9199982,224.2700043,226.3999939,47923700
18-11-2024,228.0200043,229.7400055,225.1699982,225.25,44686000
19-11-2024,228.2799988,230.1600037,226.6600037,226.9799957,36211800
20-11-2024,229,229.9299927,225.8899994,228.0599976,35169600
21-11-2024,228.5200043,230.1600037,225.7100067,228.8800049,42108300
22-11-2024,229.8699951,230.7200012,228.0599976,228.0599976,38168300
25-11-2024,232.8699951,233.25,229.7400055,231.4600067,90152800
26-11-2024,235.0599976,235.5700073,233.3300018,233.3300018,45986200
27-11-2024,234.9299927,235.6900024,233.8099976,234.4700012,33498400
29-11-2024,237.3300018,237.8099976,233.9700012,234.8099976,28481400
02-12-2024,239.5899963,240.7899933,237.1600037,237.2700043,48137100
03-12-2024,242.6499939,242.7599945,238.8999939,239.8099976,38861000
04-12-2024,243.0099945,244.1100006,241.25,242.8699951,44383900
05-12-2024,243.0399933,244.5399933,242.1300049,243.9900055,40033900
06-12-2024,242.8399963,244.6300049,242.0800018,242.9100037,36870600
09-12-2024,246.75,247.2400055,241.75,241.8300018,44649200
10-12-2024,247.7700043,248.2100067,245.3399963,246.8899994,36914800
11-12-2024,246.4900055,250.8000031,246.2599945,247.9600067,45205800
12-12-2024,247.9600067,248.7400055,245.6799927,246.8899994,32777500
13-12-2024,248.1300049,249.2899933,246.2400055,247.8200073,33155300
16-12-2024,251.0399933,251.3800049,247.6499939,247.9900055,51694800
17-12-2024,253.4799957,253.8300018,249.7799988,250.0800018,51356400
18-12-2024,248.0500031,254.2799988,247.7400055,252.1600037,56774100
19-12-2024,249.7899933,252,247.0899963,247.5,60882300
20-12-2024,254.4900055,255,245.6900024,248.0399933,147495300
23-12-2024,255.2700043,255.6499939,253.4499969,254.7700043,40858800
24-12-2024,258.2000122,258.2099915,255.2899933,255.4900055,23234700
26-12-2024,259.019989,260.1000061,257.6300049,258.1900024,27237100
27-12-2024,255.5899963,258.7000122,253.0599976,257.8299866,42355300
30-12-2024,252.1999969,253.5,250.75,252.2299957,35557500
31-12-2024,250.4199982,253.2799988,249.4299927,252.4400024,39480700
02-01-2025,243.8500061,249.1000061,241.8200073,248.9299927,55740700
03-01-2025,243.3600006,244.1799927,241.8899994,243.3600006,40244100
06-01-2025,245,247.3300018,243.1999969,244.3099976,45045600
07-01-2025,242.2100067,245.5500031,241.3500061,242.9799957,40856000
08-01-2025,242.6999969,243.7100067,240.0500031,241.9199982,37628900
10-01-2025,236.8500061,240.1600037,233,240.0099945,61710900
13-01-2025,234.3999939,234.6699982,229.7200012,233.5299988,49630700
14-01-2025,233.2799988,236.1199951,232.4700012,234.75,39435300
15-01-2025,237.8699951,238.9600067,234.4299927,234.6399994,39832000
16-01-2025,228.2599945,238.0099945,228.0299988,237.3500061,71604800
